,Tweet,Polarity,Location,Source,Followers,Friends,Active Since,Lat,Lng,Sentiment,Popularity
515,"RT @YoungDems4Trump: When did the Russians interfere in our election?
- 2016

Who was President?
- Hussein Obama

Who was head of CIA?
- Jo…",0.0,,Android,102,59,7,18.7931900024414,100.779800415039,O,Unpopular
516,RT @arkansaucy_: Ray J’s mom is what Michelle Obama was talking about when she said stop babying these niggas. Your son is a cheater/liar a…,0.0,Bea$t Coa$t,iPhone,1035,508,6,50.9806900024414,-2.77976989746094,O,Popular
517,"@DawnBar1976 @haley_renely @theaddamstweets @MrTommyCampbell @realDonaldTrump The Ignorance
Obama gave them that mo… https://t.co/BP1XI3Kkxx",0.0,,Web,108,56,4,18.7931900024414,100.779800415039,O,Unpopular
518,"RT @jasoninthehouse: Presidential candidates are to be protected from adversaries; given secret service, CIA briefings, etc. If Obama team…",-0.4,,Android,3476,3684,2,18.7931900024414,100.779800415039,N,Popular
519,"RT @FlaLady2: @cspan @PressSec What about Obama, HRC and even Loretta Lynch? None of them should have this intel.",0.0,USA,Android,516,324,5,39.4959144592285,-98.9899826049805,O,Popular
520,"RT @jasoninthehouse: Presidential candidates are to be protected from adversaries; given secret service, CIA briefings, etc. If Obama team…",-0.4,"Ohio, USA",Android,805,953,2,40.4130516052246,-82.7112197875977,N,Popular
521,"RT @JacobAWohl: @realDonaldTrump Barack Obama trampled on the constitution in almost everything that he did 

The 2016 Election was no exce…",0.0,"Georgia, USA",iPhone,174,397,1,32.6483306884766,-83.4445571899414,O,Unpopular
522,RT @RyanAFournier: This is Lois Greisman. She’s an Obama holdover over at the FTC. She is strategically targeting any payment processing co…,0.0,"Lago Vista, TX",Android,14517,15169,9,30.4531898498535,-97.9876098632812,O,Popular
523,"RT @AriFleischer: When the heads of the FBI and CIA under Obama tweet partisan messages, you can’t blame Trump for thinking they acted like…",0.0,,Android,374,683,0,18.7931900024414,100.779800415039,O,Popular
524,RT @SarahPalinUSA: FINALLY: Trump Mulls Revoking Security Clearances For Obama-Era Staff https://t.co/8uxnZQrglm,0.0,New York State,Web,39981,41680,7,42.9370803833008,-75.6106948852539,O,Popular
525,"RT @OkCallMeAL: Facts: Obama did not separate children from parents, Trump did; Trump did not save the economy from disaster, Obama’s WH di…",0.0,The Earth,iPhone,2683,3983,9,,,O,Popular
526,RT @JoyceWhiteVance: Criticizing the President is now a reason to lose your security clearance-if you worked in the Obama Administration. B…,0.0,,Android,73,105,5,18.7931900024414,100.779800415039,O,Unpopular
527,"RT @jerome_corsi: Did Obama, Brennan &amp; Clinton Illegally Collude To Take Trump Down?  https://t.co/EqQSKsux9W As Kimberley Strassel wrote i…",-0.3277777777777778,On The Trump Train ,Android,14113,10417,8,46.715648651123,0.368669986724854,N,Popular
528,"RT @tictoc: “To young people, my message to you is simple,” Obama says, “keep believing, keep marching, keep building, keep raising your vo…",0.05,"Rancho Mirage, CA",,329,242,3,33.7720794677734,-116.447242736816,P,Popular
529,RT @LouDobbs: #FISAScandal- @JudicialWatch’s Chris Farrell: We have documented criminal misconduct on part of Obama officials. They willing…,-0.4,United States,Android,3324,4914,9,39.4959144592285,-98.9899826049805,N,Popular
530,"RT @FoxNews: .@RepPeteKing: ""I think the general rule should be that unless you’re going to be an adviser to the president...I don’t see wh…",0.05000000000000002,,iPhone,98,73,2,18.7931900024414,100.779800415039,P,Unpopular
531,RT @adriandt31: Fired FBI Dir Jim Comey lashed out @POTUS after White House announced Pres Considering revoking Sec Clearances Obama’s Deep…,-0.05,"Greensboro, NC",,4271,4995,0,36.0689888000488,-79.7947006225586,N,Popular
532,RT @BeauBlueBothy: While Obama has now been impicated by Clapper his security clearance should also be suspended pending investigation http…,0.0,United States,iPhone,7761,4764,9,39.4959144592285,-98.9899826049805,O,Popular
533,"RT @robjh1: Like Obama, the liberal MSM or #FakeNewsMedia will give Alexandria Ocasio-Cortez a pass and not vet her. Don't be fooled. She i…",0.0,"Vegas Aaa I , USA",Android,1923,2900,1,36.1719093322754,-115.13996887207,O,Popular
534,@foxandfriends Just remember FAST AND FURIOUS not the movie but the weapons you and Obama gsve to Drug dealers snd… https://t.co/w2I77eWETS,0.2,"Orlando, Fl",iPhone,320,55,4,28.5382308959961,-81.3773880004883,P,Popular
535,"RT @thebradfordfile: Dear Nancy Pelosi:

Please spare America the lectures on partisanship in intelligence. Your party weaponized every fed…",0.0,TrumpTrain 🚂💨,iPhone,50243,33638,6,,,O,Popular
536,"RT @Charlesfox1054: Yes, they should pull Obama and Hillary's clearances as well https://t.co/fhayQw6FkH",0.0,,iPhone,5132,5117,2,18.7931900024414,100.779800415039,O,Popular
537,RT @2christian: She was deported this YR. Letty says she is paying the price for HER drunk driving ARREST but is also convinced that her de…,-0.275,,Android,2433,1928,5,18.7931900024414,100.779800415039,N,Popular
538,RT @RyanAFournier: This is Lois Greisman. She’s an Obama holdover over at the FTC. She is strategically targeting any payment processing co…,0.0,South Carolina  God's country,Web,862,1636,7,33.9038543701172,-80.8937683105469,O,Popular
539,"@LivelyLively @afothings @drumcp @jedshug @realDonaldTrump Nope, stupid. George W. was. Obama had to deal with it and did extremely well.",-0.4625,Berlin and London,iPhone,188,270,7,52.5014038085938,13.4023237228394,N,Unpopular
540,"Hey #MAGAts, remember when he said he wouldn't go golfing, or even take vacations?

You probably also don't recall… https://t.co/NxVCglVJJl",0.0,Grumplandia,,3007,3088,7,,,O,Popular
541,"RT @FoxNews: On ""The Story with Martha MacCallum,"" Senator Rand Paul discussed President Donald J. Trump's push to revoke the security clea…",0.0,,iPhone,61,44,4,18.7931900024414,100.779800415039,O,Unpopular
542,RT @ruckin_: if Michelle Obama ever decides to run for President i’m voting for her. idc if her campgain slogan is “cotton candy sweet as g…,0.35,,iPhone,2578,979,4,18.7931900024414,100.779800415039,P,Popular
543,RT @LouDobbs: #FISAScandal- @JudicialWatch’s Chris Farrell: We have documented criminal misconduct on part of Obama officials. They willing…,-0.4,,iPhone,42,7,5,18.7931900024414,100.779800415039,N,Unpopular
544,"RT @Smartypants60: Bernie Sanders suggests that a party that was led by Barack Obama for 8 years represented the one percenters.

I have no…",0.0,"Detroit, MI",Web,58,59,2,42.3316802978516,-83.0479965209961,O,Unpopular
545,"RT @Ian56789: Jeff Sessions is part of the Swamp &amp; has been for decades.
He's not going to lock up any protected political insiders like Hi…",0.0,,Web,3614,428,1,18.7931900024414,100.779800415039,O,Popular
546,"@SenWarren your outrage would be more believable if you had shown any over the previous 8 years under Obama, when wages dropped.",0.2777777777777778,,Android,1,21,0,18.7931900024414,100.779800415039,P,Unpopular
547,RT @lsmoore2405: Fmr Green Beret Commander: 8 years of budget cuts under Obama have caused more military crash deaths #BuzzVideo https://t.…,0.06666666666666668,"Texas, USA",iPhone,8426,6971,6,31.4627552032471,-99.3330307006836,P,Popular
548,"Since when did liberal,socialist,democrats become concerned about the National debt-Mr Obama raised it ten trillion… https://t.co/vMI3tLyhJw",0.0,Michigan,Android,3101,2817,5,44.8626174926758,-85.7351379394531,O,Popular
549,RT @IjeomaOluo: Imagine how much good Obama could have gotten done if Congress was even half as permissive of his efforts to lead the count…,0.26666666666666666,,iPhone,32,31,7,,100.779800415039,P,Unpopular
550,"RT @Namore89: ""Morena, non ti vergogni ad abbracciarmi? Mi sento Obama, ti stanno fissando tutti!""
""Ah, aspetta allora, ti abbraccio più fo…",0.0,Apolide,iPhone,83,147,0,,,O,Unpopular
551,RT @sxdoc: James Clapper admits Obama behind Mueller Investigation! Clapper is a General who remembers his military oath? #MAGA https://t.c…,-0.18333333333333326,"Washington, DC",Web,8853,9525,4,38.8903694152832,-77.0319595336914,N,Popular
552,RT @TrakNite: Hmm.....   More and more we see &amp; hear 14 15 &amp; 16 y/o’s shooting people and some folks &amp; the media want to play them as Choir…,0.5,South Kekistan Bitch!,iPhone,5033,5404,1,2.63299989700317,36.5999984741211,P,Popular
553,"@BenjySarlin “The most notable aspect of the 2012 campaign, which ended in the comfortable reelection of the incumb… https://t.co/kk1BOIzSFt",0.4666666666666666,"Washington, DC",iPhone,149,593,9,38.8903694152832,-77.0319595336914,P,Unpopular
554,"RT @TSearcaigh: I know a woman who hates Obama based on ""gut feeling"" and has spoken highly of @realDonaldTrump every day since I met her,…",0.16,,,165,622,3,18.7931900024414,100.779800415039,P,Unpopular
555,@KinzerEsq @FoxNews @SpeakerRyan And the subsidies are on top of what are already in place. Suddenly repubs don't c… https://t.co/VaNCRm9ctH,0.25,,Android,12,14,6,18.7931900024414,100.779800415039,P,Unpopular
556,RT @LouDobbs: #FISAScandal- @JudicialWatch’s Chris Farrell: We have documented criminal misconduct on part of Obama officials. They willing…,-0.4,,,203,479,1,18.7931900024414,100.779800415039,N,Unpopular
557,RT @howtopless: I wasn’t lactose intolerant when obama was president.,0.0,Napping somewhere,iPhone,3154,1482,5,,,O,Popular
558,RT @chuckwoolery: CLAPPER ADMITS: Obama Personally Ordered Peter Strzok To Set Up Mueller Probe https://t.co/avkOLTbymh https://t.co/e1ANgt…,0.0,,iPhone,296,171,1,18.7931900024414,100.779800415039,O,Unpopular
559,"RT @mmpadellan: At THIS point in Obama’s presidency, Michelle Obama launched numerous initiatives resulting in healthier eating and access…",0.0,,Android,492,326,4,18.7931900024414,100.779800415039,O,Popular
560,RT @bigleaguepol: CLAPPER ADMITS: Obama Personally Ordered Peter Strzok To Set Up Mueller Probe https://t.co/1iO8Ph2LjB,0.0,"Key West, FL",iPhone,863,1858,6,24.554500579834,-81.8002319335938,O,Popular
561,@SpeakerRyan You mean Obama administration has worked relentlessly for a thriving economy. All you have done is to… https://t.co/IkNg1wiBGa,-0.3125,,iPhone,69,83,2,18.7931900024414,100.779800415039,N,Unpopular
562,"RT @EvonS777: BOOM! Pres. Trump Looking at Revoking Security Clearances of Deep State Operatives 

It should have been done two years ago.…",0.0,"Hot Springs,AR. 71901",iPhone,1384,698,5,34.5094413757324,-93.0522232055664,O,Popular
563,"RT @sujutexts_: national anthem 
- old as shit
- overplayed
- boring af

mamacita by super junior 
- ""just close your lips, shut your tongu…",-0.1916666666666667,"Wisconsin, USA",Android,77,155,1,44.6417846679688,-89.7367401123047,N,Unpopular
564,"RT @Daisy49103: Did⚫Russian Spy⚫Have Ties to ⚫Barack Obama⚫
https://t.co/oW6UuKzfZH",0.0,"Abilene, TX",,306,93,0,32.4491691589355,-99.7414169311523,O,Popular
565,#Obama #emptypromises  versus #presidenttrump  #amanofaction  @realdonaldtrump https://t.co/I80gU6J2SM,0.0,,,397,1110,5,18.7931900024414,100.779800415039,O,Popular
566,@realDonaldTrump THANKS OBAMA,0.2,,iPhone,62,685,1,18.7931900024414,100.779800415039,P,Unpopular
567,"@ByronYork @KimStrassel @Jim_Jordan @TGowdySC

Please look into this... sounds like Hillary's missing emails might… https://t.co/AOmTbNo6un",-0.2,California,Android,1073,1663,7,37.2551002502441,-119.617523193359,N,Popular
568,"RT @NascarChuck336: It's 11:57 AM, Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaannnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnddddddddddd…",0.0,,iPhone,39853,39054,6,18.7931900024414,100.779800415039,O,Popular
569,Take her kid damn https://t.co/xYgIaJEidc,0.0,🤘🏾,iPhone,446,419,4,,,O,Popular
570,"RT @FoxNews: Senator @RandPaul: ""I don't think we should reveal secrets to people who are calling the commander in chief 'treasonous.'"" #Th…",0.0,SpaceFORCE💙ps1914        ,Android,4511,4876,1,,,O,Popular
571,"@KevinMKruse Not Democrats, Obama, but only when FOX tells him to.",0.0,DC Metro,Web,1376,979,10,38.9061889648438,-77.0172653198242,O,Popular
572,"RT @RealJamesWoods: The #Democrats “rant, they rave, and they stew, accepting that they cannot do what might save them and therefore they o…",0.0,"Hollywood, FL",,293,482,2,26.0104103088379,-80.1600799560547,O,Unpopular
573,RT @Thomas1774Paine: Obama-Appointed Judge Rules In Favor of Convicted Terrorist https://t.co/nRx2CKSF9k,0.0,Texas,Android,1190,765,6,31.4627552032471,-99.3330307006836,O,Popular
574,@DTrumpPoll @winkinss Obama at 69% oof!,0.0,In the middle,,1775,1774,8,41.483959197998,-93.4265289306641,O,Popular
575,RT @Thomas1774Paine: Obama-Appointed Judge Rules In Favor of Convicted Terrorist https://t.co/nRx2CKSF9k,0.0,"Hollywood, FL",Web,179,269,3,26.0104103088379,-80.1600799560547,O,Unpopular
576,RT @DeeDeeWald: @jaketapper @YMMTraveller @PressSec Because President Obama is not a petulant child. He would never set a precedent for tha…,0.0,"Woodmere, NY",iPhone,377,802,1,40.6383399963379,-73.7167434692383,O,Popular
577,"RT @thebradfordfile: If President Trump is revoking security clearances of Obama lackeys who screwed America, there’s one to add:

John McC…",0.0,Hackettstown New Jersey,iPhone,997,1248,6,40.8534698486328,-74.8287811279297,O,Popular
578,RT @TomFitton: BRENNAN:Obama CIA Director John Brennan’s threatening and unhinged attacks on @RealDonaldTrump help explain Obama Admin's sp…,0.0,"Embassy of Ecuador, London",Android,1539,1857,3,51.4990921020508,-0.161437004804611,O,Popular
579,RT @FoxNews: .@GovMikeHuckabee: “John Brennan didn’t just say: ‘I disagree with President Trump.’ He accused him of treason.” https://t.co/…,0.0,,Android,556,91,1,18.7931900024414,100.779800415039,O,Popular
580,"RT @OkCallMeAL: Facts: Obama did not separate children from parents, Trump did; Trump did not save the economy from disaster, Obama’s WH di…",0.0,"Norfolk, VA",Android,711,883,1,36.8468208312988,-76.2850570678711,O,Popular
581,RT @CraigRSawyer: Have American Patriots FINALLY stepped onto the battlefield to begin fighting back to defend our people &amp; our protective…,0.0,United States,iPhone,13086,13300,2,39.4959144592285,-98.9899826049805,O,Popular
582,"RT @ida_skibenes: RANT: I am so fucking tired of the fucking whataboutism. No, I did not blindly support Obama when he was president, and I…",-0.25,Antioch Illinois,Android,1724,2797,7,42.4789505004883,-88.0963668823242,N,Popular
583,"RT @PureSalvato: @realDonaldTrump So much winning? Our deficit just zoomed right on over the $1 trillion, let's type that out, 1,000,000,00…",0.3928571428571429,United States,Android,189,789,5,39.4959144592285,-98.9899826049805,P,Unpopular
584,"RT @gabrielsherman: Wow, that Fox is making a big deal of Obama era intel officials having TV contributor deals is rich. Ailes basically pu…",0.15833333333333333,,Android,106,181,6,18.7931900024414,100.779800415039,P,Unpopular
585,@Shakestweetz @whisperey66 If he goes there we can declare the 2016 election rigged and null and void - making Obam… https://t.co/so1QCOzNS3,0.0,"Houston, TX",iPhone,98,176,4,29.7605800628662,-95.3696823120117,O,Unpopular
586,RT @arkansaucy_: Ray J’s mom is what Michelle Obama was talking about when she said stop babying these niggas. Your son is a cheater/liar a…,0.0,TEXAS,iPhone,267,189,2,31.4627552032471,-99.3330307006836,O,Unpopular
587,RT @sxdoc: James Clapper admits Obama behind Mueller Investigation! Clapper is a General who remembers his military oath? #MAGA https://t.c…,-0.18333333333333326,Kansas,iPhone,1573,350,4,38.4847259521484,-98.3801727294922,N,Popular
588,RT @RyanAFournier: This is Lois Greisman. She’s an Obama holdover over at the FTC. She is strategically targeting any payment processing co…,0.0,"Texas, USA",Android,693,1019,9,31.4627552032471,-99.3330307006836,O,Popular
589,"RT @ChetNagle: Finally, Obama comes clean on one thing. He is a Kenyan. https://t.co/4GuwQGl3RO",0.18333333333333332,,iPhone,4050,4436,6,18.7931900024414,100.779800415039,P,Popular
590,"RT @KimDotcom: The Department of Justice, the FBI, NSA and CIA have been weaponized and used by Obama, Biden and Clinton in an effort to se…",0.0,"Arizona, USA",iPhone,897,643,2,34.293083190918,-111.664695739746,O,Popular
591,"RT @1Romans58: Unreal how obvious they have become...

MORE MEDIA PROPAGANDA: AP Waits Until 24th Paragraph to Admit Illegal Alien's Deport…",-0.06999999999999999,,Android,11175,11303,6,18.7931900024414,100.779800415039,N,Popular
592,"RT @politvidchannel: BREAKING: Eric Holder RIPS Trump Lies on the Obama administration.

“The Obama Admin Never Had a Policy Of Separating…",0.0,,iPhone,18,124,3,18.7931900024414,100.779800415039,O,Unpopular
593,""" No president has been tougher on Russia then me"" Harry Truman, Dwight Eisenhower, John F Kennedy,  Lyndon Johnson… https://t.co/QSdfXDUkvR",0.0,Decatur/Carbondale-Tracks,Android,401,551,8,37.7272987365723,-89.2157974243164,O,Popular
594,"RT @WeMeantWell: My security clearance at State Dept was revoked entirely for political reasons under Obama, to silence me. I was far from…",0.03333333333333333,"Lexington, Ky",Android,104,598,1,38.0485916137695,-84.5003204345703,P,Unpopular
595,RT @HundleySabrina: When you try to sound like Obama 😂 https://t.co/3IDGQ7nLIY,0.4,"Randolph,Ms",Android,656,1363,3,34.1831092834473,-89.1750869750977,P,Popular
596,RT @Thomas1774Paine: Obama-Appointed Judge Rules In Favor of Convicted Terrorist https://t.co/nRx2CKSF9k,0.0,,iPhone,15375,16233,9,18.7931900024414,100.779800415039,O,Popular
597,"RT @ChuckCallesto: Won't see this on #CNN

BOMBSHELL: Indicted Russian Spy Has MAJOR Connection To Obama Administration

https://t.co/47pP6…",0.03125,PRO TRUMP #MAGA,Android,9762,3679,5,10.8449096679688,14.9497804641724,P,Popular
598,RT @ExterioresPsoeM: La voz de los progresistas norteamericanos sigue oyéndose por encima del ruido de la Administración Trump: Obama en Su…,0.0,"Las Palmas, Islas Canarias",iPhone,991,950,2,28.0604705810547,-15.4747295379639,O,Popular
599,RT @chuckwoolery: CLAPPER ADMITS: Obama Personally Ordered Peter Strzok To Set Up Mueller Probe https://t.co/avkOLTbymh https://t.co/e1ANgt…,0.0,,iPhone,235,121,8,18.7931900024414,100.779800415039,O,Unpopular
600,"@J_o_n_J973 Same here. Hillary, treason, Obama, treason, muh Israel. I can’t. I just watch Tucker now.",0.0,North of the Wall,iPhone,12361,380,6,43.8830604553223,-110.83805847168,O,Popular
601,"RT @krassenstein: Trump Literally just claimed that Obama should have done something about Russia, but it’s all a hoax. Then in the next se…",0.0,"Lancaster, CA",Android,70,78,5,34.6988983154297,-118.14478302002,O,Unpopular
602,@Tweetsfor45 How many times have we seen Trump's wife's pictures plastered all over Twitter? Obama has ABSOLUTELY N… https://t.co/76CWBWfiOY,0.35,,Android,3660,3008,1,18.7931900024414,100.779800415039,P,Popular
603,"RT @GartrellLinda: Make no mistake.
President Trump KNOWS exactly WHO is not to be trusted.
OBAMA'S INTELLIGENCE COMMUNITY:
🔶Wiretapped 
🔴S…",0.25,human/planet earth,Android,264,190,5,48.7505416870117,30.2246208190918,P,Unpopular
604,@corey61636 @realDonaldTrump Actually no lol you're so blind.  We The People voted for him and won!  Literally.  Ev… https://t.co/rbUTxGYD29,-0.5125,United States,Android,103,228,1,39.4959144592285,-98.9899826049805,N,Unpopular
605,"RT @JonJayGroden: Hey @NascarChuck336 
🎵It’s raining it’s pouring, AaaaaaaaaaaannnnnnnnnndddddddddddD... Obama STILL Sucks!!! 🎵😏 https://t.…",-0.5859375,"Tallahassee, FL",iPhone,3535,3744,0,30.439769744873,-84.280647277832,N,Popular
606,Did Obama’s Chief Aid &amp; Advisor Just INADVERTENTLY Give Us a Way To Get Rid of ‘Do Nothing’ Jeff Sessions? https://t.co/xg0vdNOhln,0.0,Washington DC  (The Swamp),iPhone,7883,5221,9,38.8903694152832,-77.0319595336914,O,Popular
607,"@realDonaldTrump To American President Trump: NEVER, EVER BRING UP HILLARY'S EMAILS , ATTACK OBAMA, OR CALL MUELLER… https://t.co/ahbS52HrNC",0.0,,Web,30,66,6,18.7931900024414,100.779800415039,O,Unpopular
608,"RT @KimDotcom: The Department of Justice, the FBI, NSA and CIA have been weaponized and used by Obama, Biden and Clinton in an effort to se…",0.0,,,2940,4997,3,18.7931900024414,100.779800415039,O,Popular
609,"RT @ChatByCC: Obama and his minions will go down in history as the most criminally corrupt &amp; scandalous administration EVER!

Thank you Pre…",-0.09351851851851853,,iPhone,43,216,1,18.7931900024414,100.779800415039,N,Unpopular
610,RT @hermanntertsch: A Obama le dieron el Premio Nobel de la Paz por ningún mérito y únicamente la condición de ser algo negro y un aventaja…,0.0,,iPhone,327,376,4,18.7931900024414,100.779800415039,O,Popular
611,"RT @pixburghgrrl: So, States' Rights when Trumpov says so; but not if it was Obama's idea.
#FuckTrump
https://t.co/pKrwRYz3e3 via @bpolitics",0.0,,Android,3292,3660,9,18.7931900024414,100.779800415039,O,Popular
612,Trump Has Been Tougher Than Obama On Russia - Deplorables https://t.co/xUHgU9W1o0 https://t.co/riFtOZ3qHM,0.0,EIC,,105370,65596,9,51.383602142334,10.2533473968506,O,Popular
613,RT @arkansaucy_: Ray J’s mom is what Michelle Obama was talking about when she said stop babying these niggas. Your son is a cheater/liar a…,0.0,"England, United Kingdom",iPhone,122,29,4,52.598876953125,-1.46688103675842,O,Unpopular
614,RT @RealJack: Notorious Hacker Says He Has Enough Dirt On Obama &amp; Friends To LOCK THEM UP https://t.co/gebFdTswPc,0.0,"Texas, USA",iPhone,1374,882,5,31.4627552032471,-99.3330307006836,O,Popular
615,"RT @KimDotcom: I have the case to put Obama, Biden and Clinton into a Court room to answer for their corruption and criminal abuse of power…",-0.4,https://gab.ai/PJ66IK,Web,707,666,1,32.7610511779785,72.7261962890625,N,Popular
616,From a blitzed Michelle Obama to a legendary Paul Ryan: Give credit where credit is due. -  The Young Gorgon,0.325,"Illinois, USA",,2,0,1,40.1139373779297,-89.1587677001953,P,Unpopular
617,"RT @Thomas1774Paine: Intel Operative who Altered Obama’s Passport Records Turned FBI Informant on Boss John Brennan, Then Turned Up Murdere…",0.0,itsasecret in Arizona,Android,226,283,0,34.293083190918,-111.664695739746,O,Unpopular
618,RT @realDonaldTrump: What do you think Obama will do when Putin seizes Alaska?,0.0,America,Web,751,360,8,39.4959144592285,-98.9899826049805,O,Popular
619,RT @RyanAFournier: This is Lois Greisman. She’s an Obama holdover over at the FTC. She is strategically targeting any payment processing co…,0.0,"Texas, USA",iPhone,530,451,3,31.4627552032471,-99.3330307006836,O,Popular
620,"RT @BillWeirCNN: 1. Start trade war with country that buys many American beans.
2. Tweet ""trade wars are easy to win"" and ""tariffs are grea…",0.43333333333333335,"Houston, TX",iPhone,730,1369,9,29.7605800628662,-95.3696823120117,P,Popular
621,"@JulieReichwein1 @CatSittingstill @StephenKing You are leaning on Fox talking points.

Separations that happened un… https://t.co/ECbjdyyOrR",0.0,Edge of Tomorrow,iPhone,196,203,9,51.7862281799316,-2.22104001045227,O,Unpopular
622,"@nazani14 @realDonaldTrump Because having federal influence on elections is unconstitutional, it lends to having on… https://t.co/NJOpoDjITK",0.0,,iPhone,16,116,7,18.7931900024414,100.779800415039,O,Unpopular
623,RT @RyanAFournier: This is Lois Greisman. She’s an Obama holdover over at the FTC. She is strategically targeting any payment processing co…,0.0,,,24,92,3,18.7931900024414,100.779800415039,O,Unpopular
624,RT @ProgressOutlook: Trump bases his support or opposition for a policy on Barack Obama's viewpoint. He doesn't care about ramifications.,0.0,"Troy, Virginia",iPhone,180,332,4,37.9406585693359,-78.2451400756836,O,Unpopular
625,"RT @thebradfordfile: If President Trump is revoking security clearances of Obama lackeys who screwed America, there’s one to add:

John McC…",0.0,"Florida, USA",iPhone,219,119,2,28.4925804138184,-82.4722213745117,O,Unpopular
626,"RT @gem326: @bad_takes Oh, I hope ea of these raving hysterics bring about their own hemorrhagic stoke for trying to incite fear &amp; panic. I…",0.6,,iPhone,543,488,4,18.7931900024414,100.779800415039,P,Popular
627,"RT @ethersvoice: @Golfinggary5221 I'm guessing that's why Mueller wants no part of him.
https://t.co/V2b3c3TE8j …",0.2,United States,Android,389,323,2,39.4959144592285,-98.9899826049805,P,Popular
628,"@JackPosobiec @draiford55 Since 911 they have been handing out security clearances like welfare cheques. 

Upon Oba… https://t.co/CxEH73dbQ5",0.0,"Ontario, Canada",Android,539,653,8,50.0687522888184,-85.828125,O,Popular
629,"RT @OkCallMeAL: Facts: Obama did not separate children from parents, Trump did; Trump did not save the economy from disaster, Obama’s WH di…",0.0,,Android,2639,2916,6,18.7931900024414,100.779800415039,O,Popular
630,RT @NeonNettle: White House press secretary Sarah Huckabee Sanders has revealed that President Trump will revoke the security clearance of…,0.0,SpaceFORCE💙ps1914        ,Android,4511,4876,1,,,O,Popular
631,"@cynthiasalecki @NBCNews Jeff Sessions laughs as students chant 'lock her up' during a speech.
I can't but wonder i… https://t.co/A18HeSbtDi",0.0,"The Greatest Nation on Earth,",Web,4509,4933,9,44.6954498291016,-75.6806335449219,O,Popular
632,@AzLakeHouse @MSNBC does Obama still have it?,0.0,,Web,321,469,0,18.7931900024414,100.779800415039,O,Popular
633,RT @newtgingrich: President @realDonaldTrump has been far tougher on #Russia than Obama and his administration ever dreamed of being. https…,0.1,"Germantown, MD",iPhone,88,179,9,39.1825714111328,-77.2703475952148,P,Unpopular
634,"RT @steph93065: Truth is, Obama's entire Intelligence staff SUCKED AT THEIR JOB. The hacks and attacks that happened under their watch were…",0.0,Quincy Ma ,iPhone,5266,4491,6,42.2522811889648,-71.0041580200195,O,Popular
635,https://t.co/8oYQJsoTfW,0.0,,iPhone,2415,2118,6,18.7931900024414,100.779800415039,O,Popular
636,RT @arkansaucy_: Ray J’s mom is what Michelle Obama was talking about when she said stop babying these niggas. Your son is a cheater/liar a…,0.0,Cali-fuckin-fornia,iPhone,796,654,8,3.43402004241943,-76.5264511108398,O,Popular
637,"RT @ACTBrigitte: WATCH: President Trump is doing the right thing by standing up to Iran!

Unlike Obama who helped Iran fund terrorism. http…",0.3571428571428571,"San Francisco, CA",Android,99,141,0,37.7771186828613,-122.419639587402,P,Unpopular
638,"RT @ida_skibenes: RANT: I am so fucking tired of the fucking whataboutism. No, I did not blindly support Obama when he was president, and I…",-0.25,,Android,507,644,2,18.7931900024414,100.779800415039,N,Popular
639,"@TheAngryLiberal If you're concerned about FEC violations, you must HATE Obama. https://t.co/sj2hyeUSLt",-0.8,,Web,1753,240,4,18.7931900024414,100.779800415039,N,Popular
640,"RT @votevets: Because they have criticized him and sounded the alarm on Russia, Donald Trump will move to strip former Obama officials of t…",0.0,Western New York,Web,205,157,9,43.3067817687988,-75.3816833496094,O,Unpopular
641,"RT @SaRaAshcraft: I was a victim of #pizzagate.
My father pimped me to @TomHanks &amp; others.
He took me to an occult #RitualAbuse/#MindContro…",-0.07500000000000001,"San Diego, CA",iPhone,21639,21396,2,32.7156791687012,-117.161712646484,N,Popular
642,"RT @EvonS777: BOOM! Pres. Trump Looking at Revoking Security Clearances of Deep State Operatives 

It should have been done two years ago.…",0.0,FL,Web,2559,2336,9,28.4925804138184,-82.4722213745117,O,Popular
643,"RT @paulsperry_: Uh oh, Democrats are going to wig out when they see Friday's real GDP growth report for Q2. Credible forecasts have econom…",0.30000000000000004,,Android,1471,1463,1,18.7931900024414,100.779800415039,P,Popular
644,RT @gatewaypundit: MORE MEDIA PROPAGANDA: AP Waits Until 24th Paragraph to Admit Illegal Alien's Deportation Process Started Under Obama ht…,-0.0875,,iPhone,1695,1664,6,18.7931900024414,100.779800415039,N,Popular
645,Obama-Appointed Judge Rules In Favor of Convicted Terrorist https://t.co/nRx2CKSF9k,0.0,Muckraker at TruePundit.com,,190430,63988,7,,,O,Popular
646,Obama-Appointed Judge Rules In Favor of Convicted Terrorist https://t.co/MzaNJoc4lY,0.0,"Philadelphia, PA",,79262,20166,3,39.952220916748,-75.1621780395508,O,Popular
647,RT @historyinflicks: The person who said that was Barack Obama in 2008 and he was right https://t.co/YuILweypxB,0.2857142857142857,"Jersey City, NJ",iPhone,463,1341,7,40.7174797058105,-74.0438537597656,P,Popular
648,"RT @SoCoolUSA: Hillary, Obama, and Soros should all be arrested.  They do this. https://t.co/tck2AcgIlM",0.0,Under The Same Sky As You.....,Web,559,739,0,50.2214088439941,12.1883201599121,O,Popular
